SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID,Profit
SALE0122155,2025-02-13,P2019,5,6327.9,CUST00690,STORE008,968.4519068425517
SALE0122156,2025-05-23,P1967,3,422.49,CUST00179,STORE005,91.56718821914494
SALE0122157,2025-03-26,P1537,4,1570.64,CUST00433,STORE004,253.17094804779106
SALE0122158,2025-04-26,P1814,1,1472.21,CUST00298,STORE009,345.67816274117985
SALE0122159,2025-02-26,P2463,5,7385.05,CUST00001,STORE003,1508.823737290264
SALE0122160,2025-03-22,P2499,5,9895.45,CUST00409,STORE005,1850.2468230708878
SALE0122161,2025-02-17,P2363,1,1913.17,CUST00883,STORE005,296.4572323489393
SALE0122162,2025-01-22,P2363,1,1913.17,CUST00798,STORE002,348.8758020185626
SALE0122163,2025-03-22,P1994,3,104164.38,CUST00328,STORE002,22324.54175746177
SALE0122164,2025-02-06,P1785,2,3829.7,CUST00049,STORE007,908.4998945444937
SALE0122165,2025-06-04,P1484,4,5408.08,CUST00995,STORE004,1184.9706691627484
SALE0122166,2025-02-26,P1544,3,3321.51,CUST00225,STORE007,728.670654213253
SALE0122167,2025-05-17,P1735,3,1080.54,CUST00562,STORE010,262.5215678113426
SALE0122168,2025-06-27,P1004,1,212.45,CUST00574,STORE008,33.23720831299626
SALE0122169,2025-01-08,P1303,4,681.4,CUST00390,STORE007,165.2557589351787
SALE0122170,2025-06-09,P1149,1,52.98,CUST00165,STORE009,9.648759262873407
SALE0122171,2025-05-06,P1794,5,3908.05,CUST00767,STORE002,791.3756655938
SALE0122172,2025-05-09,P1201,5,2343.3,CUST00957,STORE004,563.3380093854681
SALE0122173,2025-01-11,P1959,1,286.89,CUST00286,STORE007,54.66487730503251
SALE0122174,2025-04-17,P1555,5,14567.7,CUST00790,STORE005,3255.9415744678054
SALE0122175,2025-01-23,P2084,4,6296.44,CUST00824,STORE009,1101.50214834103
SALE0122176,2025-02-24,P2274,2,6347.24,CUST00415,STORE003,1013.6213547683456
SALE0122177,2025-03-30,P1389,2,1406.78,CUST00057,STORE004,239.67307895091255
SALE0122178,2025-01-03,P1291,3,4370.79,CUST00505,STORE010,923.0782653374325
SALE0122179,2025-04-24,P1807,5,6096.95,CUST00243,STORE003,1012.2322817784236
SALE0122180,2025-03-21,P1043,5,4264.1,CUST00323,STORE001,755.3908151289949
SALE0122181,2025-03-12,P1271,4,472.44,CUST00185,STORE006,114.38472799638036
SALE0122182,2025-03-04,P1319,2,256.8,CUST00625,STORE005,45.021507889953
SALE0122183,2025-02-01,P2165,3,1426.71,CUST00249,STORE001,288.7595795320794
SALE0122184,2025-03-08,P1752,4,5758.04,CUST00122,STORE008,1378.5592109674672
SALE0122185,2025-05-18,P1913,2,747.34,CUST00111,STORE001,155.06473453795937
SALE0122186,2025-03-27,P1300,1,495.77,CUST00117,STORE010,88.19932162524128
SALE0122187,2025-06-08,P1706,2,1201.78,CUST00921,STORE009,296.7230170583713
SALE0122188,2025-05-15,P2344,5,1229.7,CUST00005,STORE004,237.40712642138297
SALE0122189,2025-05-12,P2094,5,2172.85,CUST00442,STORE010,477.33344287397597
SALE0122190,2025-02-28,P2150,2,4679.02,CUST00438,STORE006,847.2731342865087
SALE0122191,2025-03-18,P1775,3,159832.11,CUST00670,STORE005,28408.29649315227
SALE0122192,2025-03-11,P2161,5,1840.8,CUST00925,STORE006,337.6003445956362
SALE0122193,2025-04-28,P1453,4,838.88,CUST00730,STORE003,136.73786337254418
SALE0122194,2025-03-07,P2089,1,153.64,CUST00663,STORE005,27.02376303032162
SALE0122195,2025-04-15,P2343,4,640.8,CUST00546,STORE003,115.19979955110772
SALE0122196,2025-06-08,P1324,3,1137.36,CUST00408,STORE009,219.5439687354443
SALE0122197,2025-04-22,P1188,4,3161.52,CUST00903,STORE003,630.9101330941338
SALE0122198,2025-04-26,P2239,5,1456.2,CUST00957,STORE005,275.7549975836357
SALE0122199,2025-06-06,P1304,4,3958.4,CUST00411,STORE002,701.2142700753228
SALE0122200,2025-06-16,P1668,2,501.78,CUST00199,STORE007,89.14880498280029
SALE0122201,2025-04-04,P2440,3,167.22,CUST00162,STORE007,32.472690259941444
SALE0122202,2025-02-04,P1828,1,161.33,CUST00308,STORE001,26.272011022517866
SALE0122203,2025-05-18,P2194,1,345.84,CUST00033,STORE008,62.86912846810742
SALE0122204,2025-05-07,P1533,2,4737.16,CUST00768,STORE005,878.1326341248972
SALE0122205,2025-06-01,P1226,1,244.82,CUST00914,STORE006,50.97599879870505
SALE0122206,2025-02-20,P1368,3,273.84,CUST00400,STORE010,63.1384210370731
SALE0122207,2025-06-23,P1325,3,584.67,CUST00326,STORE007,106.85189018087192
SALE0122208,2025-04-12,P1817,2,905.14,CUST00254,STORE002,190.99423271586494
SALE0122209,2025-01-02,P1480,5,494.5,CUST00764,STORE001,101.76578022430375
SALE0122210,2025-02-20,P2309,5,691.9,CUST00165,STORE003,149.29245266773168
SALE0122211,2025-01-13,P1181,1,1018.47,CUST00507,STORE003,198.58296721417116
SALE0122212,2025-05-05,P1169,2,9422.58,CUST00418,STORE002,1488.5111692062876
SALE0122213,2025-03-30,P2467,5,212.6,CUST00699,STORE007,45.2026755421404
SALE0122214,2025-02-06,P1029,4,6559.36,CUST00602,STORE008,1015.7883142916611
SALE0122215,2025-06-22,P2299,2,1775.78,CUST00280,STORE009,272.02894932779435
SALE0122216,2025-06-22,P1838,3,1001.34,CUST00105,STORE006,169.92445299626905
SALE0122217,2025-06-05,P1138,5,2131.0,CUST00437,STORE002,391.33100751976633
SALE0122218,2025-05-18,P1309,2,1099.94,CUST00957,STORE001,213.9269897707535
SALE0122219,2025-02-13,P1869,5,8505.1,CUST00701,STORE007,1373.45302809718
SALE0122220,2025-04-20,P1650,3,4363.26,CUST00508,STORE001,996.6562458373646
SALE0122221,2025-03-12,P1733,5,1692.95,CUST00489,STORE007,402.69364491729186
SALE0122222,2025-02-16,P2176,1,411.6,CUST00193,STORE007,92.99924676892131
SALE0122223,2025-04-16,P1516,3,12527.34,CUST00264,STORE008,3067.1733100389843
SALE0122224,2025-04-22,P2039,4,2044.72,CUST00312,STORE006,431.7459399990963
SALE0122225,2025-02-13,P2000,5,2090.25,CUST00961,STORE006,510.82456093062603
SALE0122226,2025-02-15,P2173,2,570.32,CUST00313,STORE007,128.96945988489793
SALE0122227,2025-04-27,P1932,5,8034.05,CUST00098,STORE003,1666.5741836655768
SALE0122228,2025-03-30,P2419,5,13328.9,CUST00262,STORE008,3011.4424059553967
SALE0122229,2025-03-26,P1370,4,1551.64,CUST00574,STORE005,303.88072662664615
SALE0122230,2025-03-11,P1292,4,3382.76,CUST00361,STORE009,702.2984688933716
SALE0122231,2025-04-12,P1941,2,1435.2,CUST00691,STORE005,328.2644199640558
SALE0122232,2025-04-24,P1277,3,765.36,CUST00605,STORE007,137.8168209245217
SALE0122233,2025-06-21,P1810,5,5288.75,CUST00728,STORE004,1130.512470013222
SALE0122234,2025-05-12,P1854,5,8973.7,CUST00033,STORE006,1458.3042454754504
SALE0122235,2025-03-08,P2131,2,130753.78,CUST00094,STORE003,25980.31260280218
SALE0122236,2025-02-07,P2411,1,681.86,CUST00617,STORE009,132.7771187755159
SALE0122237,2025-03-04,P2387,2,113.54,CUST00227,STORE002,27.407492477193262
SALE0122238,2025-06-02,P1202,3,150.0,CUST00602,STORE006,25.482064949525483
SALE0122239,2025-03-23,P2393,5,848.2,CUST00113,STORE008,130.5655967653533
SALE0122240,2025-06-28,P1027,3,5008.11,CUST00876,STORE004,945.8637210382167
SALE0122241,2025-03-25,P2366,4,1770.2,CUST00165,STORE008,318.79975804088156
SALE0122242,2025-04-09,P2404,1,1023.7,CUST00689,STORE002,247.26907349482667
SALE0122243,2025-03-09,P2350,2,1468.62,CUST00125,STORE005,323.9182520308041
SALE0122244,2025-04-29,P1876,2,880.56,CUST00033,STORE004,154.09137031236895
SALE0122245,2025-03-12,P1645,3,2116.02,CUST00140,STORE010,470.2160625684032
SALE0122246,2025-06-16,P2331,1,854.33,CUST00916,STORE008,158.39996136310876
SALE0122247,2025-06-08,P2214,4,1951.56,CUST00426,STORE007,432.98349808628313
SALE0122248,2025-03-11,P2487,3,2593.26,CUST00325,STORE007,531.0374274257915
SALE0122249,2025-04-21,P1204,5,6342.1,CUST00257,STORE004,1554.5649344490562
SALE0122250,2025-05-06,P1279,4,567.32,CUST00178,STORE002,96.13424089812487
SALE0122251,2025-04-25,P1815,4,3393.04,CUST00593,STORE002,674.2507754439132
SALE0122252,2025-03-22,P1658,3,320.94,CUST00757,STORE003,74.95109150362636
SALE0122253,2025-06-02,P1713,3,543.6,CUST00333,STORE004,98.03216172737072
SALE0122254,2025-06-11,P2480,2,2077.3,CUST00617,STORE005,401.7754889385817
SALE0122255,2025-01-05,P1270,4,4452.04,CUST00876,STORE001,732.2735509485468
SALE0122256,2025-03-14,P1145,2,3173.44,CUST00677,STORE003,620.0262557907316
SALE0122257,2025-05-16,P1136,2,195.64,CUST00177,STORE004,33.187161800665635
SALE0122258,2025-06-26,P2122,4,9288.8,CUST00862,STORE003,2162.6868191339754
SALE0122259,2025-01-13,P1768,5,3076.7,CUST00028,STORE010,602.6027166073451
SALE0122260,2025-03-06,P1029,3,4919.52,CUST00962,STORE003,900.8260433812488
SALE0122261,2025-06-29,P1704,2,119299.2,CUST00065,STORE006,21807.08930594077
SALE0122262,2025-05-31,P1549,5,487.55,CUST00367,STORE008,92.73198145247467
SALE0122263,2025-06-25,P2357,3,3793.98,CUST00325,STORE008,741.6553030666736
SALE0122264,2025-05-31,P2190,4,4744.16,CUST00684,STORE010,858.845227923612
SALE0122265,2025-03-07,P1986,5,9219.15,CUST00909,STORE005,1907.1003224799422
SALE0122266,2025-05-12,P1890,4,475.8,CUST00529,STORE008,106.84124412403199
SALE0122267,2025-05-15,P1172,3,2386.98,CUST00458,STORE001,470.8676042445427
SALE0122268,2025-03-17,P1942,1,77.79,CUST00331,STORE010,15.363358957085188
SALE0122269,2025-03-20,P1232,2,149.96,CUST00534,STORE001,28.793703469111303
SALE0122270,2025-02-21,P2099,5,4616.25,CUST00438,STORE005,989.5645853461681
SALE0122271,2025-01-26,P1656,2,179.52,CUST00587,STORE003,29.70724899434362
SALE0122272,2025-02-22,P2071,3,4061.79,CUST00861,STORE009,1006.5497880641791
SALE0122273,2025-01-22,P1130,2,1712.3,CUST00929,STORE003,304.5393781293989
SALE0122274,2025-05-05,P2138,3,220.83,CUST00513,STORE003,50.97545627934925
SALE0122275,2025-06-14,P1744,5,1024.3,CUST00289,STORE010,231.09402255613628
SALE0122276,2025-05-02,P2122,4,9288.8,CUST00281,STORE005,2204.4898791243027
SALE0122277,2025-04-09,P1063,4,4491.48,CUST00530,STORE007,879.2653089738774
SALE0122278,2025-06-18,P1390,1,211.29,CUST00597,STORE010,41.72781958247219
SALE0122279,2025-06-16,P1208,5,5385.4,CUST00713,STORE003,883.5172836180928
SALE0122280,2025-02-11,P1659,5,567.3,CUST00557,STORE001,91.06412878599346
SALE0122281,2025-01-20,P2061,1,104.24,CUST00328,STORE002,21.6276627505529
SALE0122282,2025-03-09,P1694,1,533.61,CUST00945,STORE001,83.11728500444528
SALE0122283,2025-01-10,P1094,2,669.66,CUST00424,STORE006,156.1534063004933
SALE0122284,2025-06-23,P1898,2,2063.46,CUST00577,STORE010,381.5538755872725
SALE0122285,2025-06-01,P1921,5,642.95,CUST00800,STORE010,103.28051298702341
SALE0122286,2025-04-06,P1518,2,2038.68,CUST00321,STORE005,326.0634155099739
SALE0122287,2025-06-08,P2123,3,302.82,CUST00774,STORE001,64.57807921161574
SALE0122288,2025-02-09,P1166,1,851.33,CUST00475,STORE005,192.83946348627273
SALE0122289,2025-04-25,P1300,1,495.77,CUST00355,STORE009,121.59383991258478
SALE0122290,2025-05-11,P1205,2,111010.44,CUST00582,STORE009,26834.648642198532
SALE0122291,2025-03-12,P1480,1,98.9,CUST00247,STORE003,17.32841907910667
SALE0122292,2025-05-23,P1260,1,308.14,CUST00365,STORE008,64.9900069817732
SALE0122293,2025-01-16,P1572,4,3256.88,CUST00745,STORE008,644.833545073536
SALE0122294,2025-01-07,P2499,2,3958.18,CUST00008,STORE010,847.6407572519748
SALE0122295,2025-01-24,P1965,4,2824.28,CUST00901,STORE004,482.1972282122629
SALE0122296,2025-01-07,P1721,2,1216.4,CUST00890,STORE006,203.79967660240956
SALE0122297,2025-01-15,P2220,5,312.15,CUST00782,STORE008,72.50980769098777
SALE0122298,2025-05-18,P2039,2,1022.36,CUST00405,STORE002,226.56592410575456
SALE0122299,2025-06-25,P2331,1,854.33,CUST00065,STORE004,184.02060503251477
SALE0122300,2025-05-03,P2474,1,1319.01,CUST00359,STORE008,267.9310083257515
SALE0122301,2025-03-04,P1771,2,4810.7,CUST00897,STORE001,751.001640162346
SALE0122302,2025-02-11,P1597,2,4617.06,CUST00125,STORE001,1108.9451135541844
SALE0122303,2025-04-05,P2408,4,439.28,CUST00623,STORE005,92.69276896802734
SALE0122304,2025-01-10,P1173,4,5188.24,CUST00885,STORE007,826.7941143995632
SALE0122305,2025-06-21,P1149,5,264.9,CUST00162,STORE007,50.63719478524665
SALE0122306,2025-04-15,P1548,4,5964.24,CUST00876,STORE009,1222.9263380312955
SALE0122307,2025-03-20,P2325,1,319.5,CUST00549,STORE004,66.16062613887388
SALE0122308,2025-05-14,P1081,3,1842.48,CUST00231,STORE005,280.0945084496384
SALE0122309,2025-05-09,P2364,5,1960.3,CUST00931,STORE010,425.0594829262274
SALE0122310,2025-04-18,P1771,1,2405.35,CUST00495,STORE001,424.3950414100962
SALE0122311,2025-01-13,P1742,1,343.04,CUST00028,STORE010,58.98224646931829
SALE0122312,2025-05-24,P1218,2,2080.86,CUST00745,STORE001,421.51240089052084
SALE0122313,2025-03-12,P1943,4,1343.56,CUST00243,STORE002,305.1068786316724
SALE0122314,2025-01-17,P2139,2,96.16,CUST00220,STORE004,17.0510686003836
SALE0122315,2025-01-27,P1168,4,10384.0,CUST00978,STORE008,2181.516947272386
SALE0122316,2025-03-22,P2222,3,205.2,CUST00029,STORE003,45.694087472591505
SALE0122317,2025-03-27,P2272,1,1508.87,CUST00655,STORE003,303.1984218227814
SALE0122318,2025-03-15,P1905,1,84.36,CUST00141,STORE006,13.873149600056022
SALE0122319,2025-05-05,P1869,3,5103.06,CUST00314,STORE002,912.5612589849446
SALE0122320,2025-04-20,P2416,1,30253.18,CUST00920,STORE001,5455.101223019768
SALE0122321,2025-03-09,P1877,4,7501.72,CUST00619,STORE005,1720.3434745298482
SALE0122322,2025-03-31,P2138,4,294.44,CUST00395,STORE002,52.0872593334791
SALE0122323,2025-02-26,P1266,2,1425.1,CUST00290,STORE004,253.83979217691515
SALE0122324,2025-02-26,P2416,2,60506.36,CUST00035,STORE002,13136.117657399935
SALE0122325,2025-01-20,P2227,5,331221.65,CUST00579,STORE007,77345.2652803176
SALE0122326,2025-01-08,P1885,1,1532.42,CUST00057,STORE004,324.07085238230593
SALE0122327,2025-03-03,P1971,1,57162.14,CUST00686,STORE001,13233.063487640356
SALE0122328,2025-04-30,P2273,5,898.95,CUST00521,STORE007,145.80764124677373
SALE0122329,2025-05-16,P1793,1,2046.2,CUST00203,STORE003,489.0148035355746
SALE0122330,2025-04-23,P2161,1,368.16,CUST00413,STORE009,82.88663345548288
SALE0122331,2025-01-13,P1684,1,31157.2,CUST00355,STORE008,5063.536049850168
SALE0122332,2025-06-11,P1945,1,182.35,CUST00860,STORE009,29.44623359756552
SALE0122333,2025-04-30,P1532,2,1483.06,CUST00467,STORE008,256.29085963600613
SALE0122334,2025-01-03,P1347,1,663.21,CUST00085,STORE008,123.75846219380628
SALE0122335,2025-06-29,P1541,2,1575.64,CUST00914,STORE008,275.5356531701471
SALE0122336,2025-03-28,P2146,5,894.5,CUST00594,STORE010,177.82715043998078
SALE0122337,2025-03-02,P1432,4,12590.32,CUST00706,STORE006,2070.8420218583306
SALE0122338,2025-06-12,P2173,2,570.32,CUST00059,STORE006,131.09704866073656
SALE0122339,2025-01-29,P1886,5,155.8,CUST00790,STORE005,31.573687813402643
SALE0122340,2025-02-22,P2476,1,1385.24,CUST00371,STORE008,318.94217452003863
SALE0122341,2025-05-14,P1982,2,453.22,CUST00570,STORE009,74.18197707820501
SALE0122342,2025-03-31,P2071,4,5415.72,CUST00924,STORE009,1036.4485436725613
SALE0122343,2025-03-19,P2425,5,7309.7,CUST00132,STORE003,1735.0131791943015
SALE0122344,2025-04-19,P1285,2,146.64,CUST00109,STORE009,31.469229734016817
SALE0122345,2025-03-05,P1028,2,1653.22,CUST00955,STORE008,378.9260522598009
SALE0122346,2025-05-17,P1996,4,982.36,CUST00573,STORE003,165.15325715022544
SALE0122347,2025-03-27,P1107,1,606.12,CUST00890,STORE004,148.76797104124154
SALE0122348,2025-05-18,P1267,3,1559.37,CUST00496,STORE008,314.34890660890056
SALE0122349,2025-04-26,P1941,2,1435.2,CUST00251,STORE005,344.6120066983093
SALE0122350,2025-05-17,P1431,2,156124.7,CUST00893,STORE002,34440.13569077194
SALE0122351,2025-06-03,P1740,2,953.56,CUST00864,STORE006,206.32749624067065
SALE0122352,2025-05-03,P1529,3,3929.28,CUST00524,STORE008,881.3871678430991
SALE0122353,2025-01-12,P1642,1,418.23,CUST00868,STORE006,83.49465619221428
SALE0122354,2025-01-13,P2125,4,196268.88,CUST00673,STORE002,31317.487634999343
SALE0122355,2025-03-29,P1848,1,998.64,CUST00939,STORE008,244.9315183608855
SALE0122356,2025-01-03,P2260,4,876.92,CUST00564,STORE003,176.7989541192041
SALE0122357,2025-02-12,P1360,3,268857.3,CUST00793,STORE007,44930.428791622675
SALE0122358,2025-06-29,P1465,3,7876.92,CUST00136,STORE003,1693.2427057561033
SALE0122359,2025-02-21,P2096,1,379.15,CUST00394,STORE002,85.00665005065372
SALE0122360,2025-01-13,P2281,5,2328.55,CUST00577,STORE009,426.7692096355168
SALE0122361,2025-04-25,P1335,1,1012.18,CUST00328,STORE009,164.59347303245607
SALE0122362,2025-04-20,P1988,5,115490.2,CUST00204,STORE002,20123.852117213242
SALE0122363,2025-05-09,P2009,2,2852.24,CUST00560,STORE006,610.0585045009011
SALE0122364,2025-06-07,P2492,5,3793.1,CUST00126,STORE008,701.8507613452731
SALE0122365,2025-04-25,P1272,1,84995.04,CUST00435,STORE007,15048.026416689616
SALE0122366,2025-03-03,P1590,1,1781.34,CUST00358,STORE001,319.2292102320177
SALE0122367,2025-01-08,P1184,4,682.04,CUST00500,STORE003,133.893283801942
SALE0122368,2025-04-25,P1926,3,879.09,CUST00046,STORE004,197.59579124299677
SALE0122369,2025-01-29,P1618,2,540.54,CUST00816,STORE007,104.94375586264745
SALE0122370,2025-01-10,P1754,4,3684.2,CUST00095,STORE009,618.212883880653
SALE0122371,2025-01-21,P1348,4,1791.48,CUST00948,STORE010,370.0191863049367
SALE0122372,2025-01-23,P2067,3,1849.32,CUST00968,STORE009,370.2762205753898
SALE0122373,2025-01-29,P1016,1,1426.9,CUST00112,STORE008,306.61888370246015
SALE0122374,2025-05-18,P2092,5,242192.5,CUST00268,STORE005,58553.80441592403
SALE0122375,2025-05-04,P2317,2,2718.28,CUST00800,STORE008,604.6122316050103
SALE0122376,2025-04-07,P1965,1,706.07,CUST00415,STORE007,129.4648202026959
SALE0122377,2025-05-24,P1520,3,4506.0,CUST00813,STORE005,810.2626582822672
SALE0122378,2025-02-02,P1183,4,2818.68,CUST00765,STORE008,457.58052945644124
SALE0122379,2025-06-14,P1351,3,734.25,CUST00783,STORE008,165.921893553101
SALE0122380,2025-04-09,P2422,5,256071.7,CUST00950,STORE005,61607.3467864085
SALE0122381,2025-01-09,P2035,2,1947.8,CUST00260,STORE005,320.834872304636
SALE0122382,2025-02-18,P2080,2,625.76,CUST00793,STORE007,118.60856267348545
SALE0122383,2025-05-11,P2387,4,227.08,CUST00224,STORE007,37.49602900572678
SALE0122384,2025-04-02,P2344,4,983.76,CUST00661,STORE003,223.26906237805053
SALE0122385,2025-01-29,P1994,3,104164.38,CUST00512,STORE003,22263.362224554254
SALE0122386,2025-06-22,P1882,3,958.53,CUST00688,STORE002,229.87071786273603
SALE0122387,2025-02-28,P1853,2,324.38,CUST00976,STORE010,56.3963643915831
SALE0122388,2025-02-03,P1098,3,888.57,CUST00248,STORE001,144.2418725053627
SALE0122389,2025-04-13,P1471,2,367.54,CUST00865,STORE010,65.47143726919036
SALE0122390,2025-03-29,P2304,4,99012.68,CUST00192,STORE010,24004.54173034296
SALE0122391,2025-03-07,P1295,2,1486.64,CUST00150,STORE005,317.6786271691877
SALE0122392,2025-01-18,P2264,2,3177.2,CUST00772,STORE010,537.785299711842
SALE0122393,2025-03-16,P1604,2,17586.66,CUST00267,STORE010,3380.031149796175
SALE0122394,2025-06-27,P2130,1,684.77,CUST00534,STORE005,154.85862016883638
SALE0122395,2025-03-02,P1370,3,1163.73,CUST00958,STORE007,208.47633655580873
SALE0122396,2025-06-19,P2472,4,1277.2,CUST00412,STORE007,215.92904830464886
SALE0122397,2025-01-02,P1546,4,4025.8,CUST00558,STORE003,709.2339785257477
SALE0122398,2025-02-11,P1275,4,3429.88,CUST00360,STORE009,804.3035450841829
SALE0122399,2025-05-22,P1443,4,248.44,CUST00332,STORE008,45.45205796670133
SALE0122400,2025-06-25,P1573,5,471.2,CUST00266,STORE003,98.37975223448011
SALE0122401,2025-05-27,P2432,1,763.04,CUST00523,STORE004,170.4933972235143
SALE0122402,2025-04-11,P2379,1,1447.44,CUST00186,STORE007,294.6103684218701
SALE0122403,2025-02-27,P2249,2,257.86,CUST00966,STORE001,58.27763340245434
SALE0122404,2025-03-29,P1331,5,108266.1,CUST00291,STORE006,24464.88213291364
SALE0122405,2025-02-16,P1771,3,7216.05,CUST00967,STORE006,1195.758795385777
SALE0122406,2025-01-04,P2458,2,1980.96,CUST00222,STORE005,368.0491033551921
SALE0122407,2025-05-10,P1971,4,228648.56,CUST00834,STORE006,45211.63192945155
SALE0122408,2025-02-28,P1291,4,5827.72,CUST00981,STORE009,1285.2799856576546
SALE0122409,2025-01-08,P1402,3,165111.03,CUST00748,STORE010,40538.784136432485
SALE0122410,2025-06-13,P1732,4,1018.6,CUST00960,STORE001,200.01166918711817
SALE0122411,2025-04-21,P1753,3,727.77,CUST00118,STORE006,151.80721914300383
SALE0122412,2025-01-04,P1680,1,3124.44,CUST00219,STORE006,631.6055441679612
SALE0122413,2025-03-06,P1413,4,2189.72,CUST00982,STORE004,345.71646028537725
SALE0122414,2025-02-22,P1522,3,2647.17,CUST00382,STORE006,455.1302281916712
SALE0122415,2025-03-14,P1962,3,1102.59,CUST00639,STORE009,175.0001395997522
SALE0122416,2025-06-08,P2245,2,62.26,CUST00548,STORE008,15.369992897146215
SALE0122417,2025-05-13,P1712,3,3049.77,CUST00278,STORE007,546.3981141509419
SALE0122418,2025-04-24,P2264,1,1588.6,CUST00794,STORE004,282.4770589598969
SALE0122419,2025-03-09,P2455,3,9401.91,CUST00489,STORE001,1470.344883409941
SALE0122420,2025-03-02,P2204,3,4285.71,CUST00769,STORE001,1013.0739721738735
SALE0122421,2025-04-05,P1210,2,1636.62,CUST00573,STORE002,351.9261219495679
SALE0122422,2025-01-19,P1798,5,1153.25,CUST00247,STORE006,184.58637399598672
SALE0122423,2025-05-14,P1570,3,550.35,CUST00472,STORE005,99.34406112823132
SALE0122424,2025-01-19,P2198,5,834.55,CUST00261,STORE009,133.57241349247263
SALE0122425,2025-02-06,P2334,1,2810.91,CUST00618,STORE007,489.3075143936197
SALE0122426,2025-04-25,P1295,2,1486.64,CUST00225,STORE008,243.41748737029965
SALE0122427,2025-01-18,P1710,1,357.84,CUST00868,STORE008,61.53566312955448
SALE0122428,2025-05-24,P1004,1,212.45,CUST00382,STORE006,32.55847506757057
SALE0122429,2025-01-25,P2415,3,3636.96,CUST00611,STORE004,831.4497623901023
SALE0122430,2025-01-24,P1812,1,520.09,CUST00347,STORE003,123.46643598455462
SALE0122431,2025-01-11,P1063,4,4491.48,CUST00248,STORE002,1017.122575919892
SALE0122432,2025-03-14,P2357,2,2529.32,CUST00816,STORE006,438.9691425357726
SALE0122433,2025-05-01,P1876,3,1320.84,CUST00365,STORE009,201.20625015892892
SALE0122434,2025-01-29,P2163,4,830.88,CUST00973,STORE007,133.65164529630852
SALE0122435,2025-04-16,P1033,1,670.58,CUST00091,STORE002,130.83104655938155
SALE0122436,2025-05-20,P1536,3,291331.02,CUST00120,STORE003,56125.83035224226
SALE0122437,2025-01-12,P2396,5,54607.55,CUST00690,STORE005,11327.350097814122
SALE0122438,2025-03-29,P1680,4,12497.76,CUST00693,STORE002,1999.0289490006294
SALE0122439,2025-06-29,P2388,5,3216.05,CUST00924,STORE005,545.2783699014516
SALE0122440,2025-03-08,P1717,4,703.24,CUST00211,STORE006,143.08010155718557
SALE0122441,2025-04-11,P1533,3,7105.74,CUST00605,STORE008,1484.1976353364523
SALE0122442,2025-03-03,P1477,4,5251.12,CUST00298,STORE001,844.2400330456024
SALE0122443,2025-02-21,P1443,4,248.44,CUST00608,STORE008,51.695669956385494
SALE0122444,2025-04-11,P2100,1,1495.86,CUST00954,STORE005,338.7288792692109
SALE0122445,2025-02-21,P1940,4,5143.6,CUST00665,STORE010,943.1674956034651
SALE0122446,2025-06-13,P1595,2,6033.3,CUST00131,STORE004,1055.3018089684651
SALE0122447,2025-05-20,P1696,5,1058.65,CUST00126,STORE007,243.93016175646864
SALE0122448,2025-05-02,P1268,4,3519.28,CUST00520,STORE006,826.1631499774923
SALE0122449,2025-02-19,P1585,1,31.93,CUST00100,STORE010,6.725607947029472
SALE0122450,2025-05-20,P1399,4,7748.0,CUST00729,STORE009,1300.0580932200482
SALE0122451,2025-02-08,P1184,5,852.55,CUST00525,STORE004,143.68256162210642
SALE0122452,2025-02-07,P1683,3,2574.81,CUST00472,STORE009,408.52649078730354
SALE0122453,2025-01-01,P1882,4,1278.04,CUST00017,STORE009,270.958734250382
SALE0122454,2025-04-26,P1804,1,57231.35,CUST00963,STORE009,14272.296569861564
SALE0122455,2025-01-20,P1818,2,204.64,CUST00407,STORE006,48.208482429895795
SALE0122456,2025-01-04,P1093,1,1445.89,CUST00370,STORE002,245.17326856778988
SALE0122457,2025-06-21,P1385,2,379.58,CUST00757,STORE001,87.2056904531606
SALE0122458,2025-05-25,P1203,1,332.78,CUST00202,STORE006,68.88733495217194
SALE0122459,2025-06-24,P1460,3,206.97,CUST00465,STORE008,33.955840974581314
SALE0122460,2025-02-25,P2155,1,130.72,CUST00807,STORE003,31.124561666030367
SALE0122461,2025-05-16,P1323,5,1417.85,CUST00745,STORE007,354.30301156363237
SALE0122462,2025-03-04,P1099,3,6406.77,CUST00399,STORE007,1226.5687450962168
SALE0122463,2025-03-05,P1955,1,159.48,CUST00673,STORE008,34.63724317677906
SALE0122464,2025-05-11,P1900,1,2392.89,CUST00143,STORE005,461.96218856260066
SALE0122465,2025-03-04,P1024,2,85827.52,CUST00044,STORE002,20550.651966440924
SALE0122466,2025-05-07,P1234,2,665.6,CUST00189,STORE001,106.333702593079
SALE0122467,2025-04-30,P1721,4,2432.8,CUST00827,STORE006,383.6812730102275
SALE0122468,2025-01-10,P1994,4,138885.84,CUST00575,STORE010,26325.038178790837
SALE0122469,2025-06-18,P2301,5,148366.4,CUST00227,STORE002,34124.3966143039
SALE0122470,2025-04-10,P2233,4,12800.24,CUST00252,STORE010,2861.088598055049
SALE0122471,2025-04-27,P1101,3,795.0,CUST00629,STORE005,135.43031602445933
SALE0122472,2025-04-13,P1947,5,243.65,CUST00051,STORE001,41.42077133051238
SALE0122473,2025-04-04,P1654,1,118.64,CUST00781,STORE001,18.74192411751392
