SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID
SALE0121187,2025-06-24,P2061,4,416.96,CUST00337,STORE004
SALE0121188,2025-06-09,P1239,4,399579.84,CUST00651,STORE005
SALE0121189,2025-05-27,P1991,1,465.68,CUST00371,STORE005
SALE0121190,2025-01-24,P1703,4,4229.84,CUST00650,STORE002
SALE0121191,2025-04-04,P1650,1,1454.42,CUST00554,STORE005
SALE0121192,2025-01-10,P1652,3,589.11,CUST00530,STORE010
SALE0121193,2025-05-24,P1927,1,81.48,CUST00745,STORE001
SALE0121194,2025-01-07,P1093,1,1445.89,CUST00104,STORE004
SALE0121195,2025-06-16,P2178,3,706.2,CUST00312,STORE002
SALE0121196,2025-01-01,P2175,2,1703.98,CUST00272,STORE005
SALE0121197,2025-02-20,P2314,1,549.23,CUST00780,STORE007
SALE0121198,2025-03-05,P1023,1,324.61,CUST00936,STORE006
SALE0121199,2025-03-06,P2071,2,2707.86,CUST00453,STORE003
SALE0121200,2025-05-13,P1929,3,662.88,CUST00568,STORE008
SALE0121201,2025-03-19,P1259,1,147.32,CUST00295,STORE002
SALE0121202,2025-05-18,P1879,1,2278.05,CUST00546,STORE002
SALE0121203,2025-04-08,P1628,3,2161.74,CUST00953,STORE008
SALE0121204,2025-02-06,P2139,1,48.08,CUST00070,STORE004
SALE0121205,2025-01-02,P1024,2,85827.52,CUST00729,STORE002
SALE0121206,2025-05-02,P2358,1,1656.28,CUST00258,STORE003
SALE0121207,2025-03-21,P1556,3,2156.01,CUST00300,STORE010
SALE0121208,2025-05-12,P1542,1,1141.75,CUST00972,STORE007
SALE0121209,2025-03-23,P1825,1,1210.03,CUST00953,STORE003
SALE0121210,2025-01-20,P2274,2,6347.24,CUST00133,STORE006
SALE0121211,2025-05-01,P2117,1,918.53,CUST00303,STORE003
SALE0121212,2025-03-06,P1824,4,3070.32,CUST00428,STORE002
SALE0121213,2025-01-05,P1653,4,4156.4,CUST00004,STORE003
SALE0121214,2025-01-12,P1636,4,4727.48,CUST00036,STORE010
SALE0121215,2025-03-12,P1067,5,55564.9,CUST00131,STORE010
SALE0121216,2025-02-09,P1566,3,454.11,CUST00373,STORE006
SALE0121217,2025-01-29,P1567,2,4870.68,CUST00426,STORE008
SALE0121218,2025-02-12,P1491,5,101541.45,CUST00535,STORE009
SALE0121219,2025-03-09,P1470,3,10212.45,CUST00066,STORE006
SALE0121220,2025-04-05,P2047,5,8627.35,CUST00676,STORE002
SALE0121221,2025-06-27,P1552,1,22922.79,CUST00703,STORE003
SALE0121222,2025-04-15,P2486,3,443.43,CUST00493,STORE009
SALE0121223,2025-01-21,P1647,3,855.0,CUST00509,STORE008
SALE0121224,2025-01-09,P2484,1,487.33,CUST00317,STORE003
SALE0121225,2025-05-29,P1649,1,180.3,CUST00840,STORE005
SALE0121226,2025-02-27,P1997,5,16779.8,CUST00373,STORE009
SALE0121227,2025-06-23,P1004,1,212.45,CUST00941,STORE002
SALE0121228,2025-06-08,P2002,1,1156.93,CUST00524,STORE007
SALE0121229,2025-02-24,P2477,4,18625.56,CUST00540,STORE010
SALE0121230,2025-02-21,P1970,4,278.36,CUST00433,STORE001
SALE0121231,2025-03-20,P2383,2,13840.42,CUST00859,STORE005
SALE0121232,2025-01-03,P1302,5,1076.9,CUST00255,STORE007
SALE0121233,2025-04-25,P1141,2,4795.28,CUST00031,STORE008
SALE0121234,2025-05-12,P2166,4,5110.96,CUST00721,STORE006
SALE0121235,2025-05-24,P1980,2,171.08,CUST00007,STORE001
SALE0121236,2025-02-01,P1653,4,4156.4,CUST00957,STORE003
SALE0121237,2025-04-22,P1115,1,637.38,CUST00816,STORE008
SALE0121238,2025-01-11,P2455,4,12535.88,CUST00046,STORE010
SALE0121239,2025-06-28,P1427,4,403.12,CUST00589,STORE002
SALE0121240,2025-05-15,P2189,4,5314.92,CUST00595,STORE003
SALE0121241,2025-03-29,P1634,3,1706.55,CUST00604,STORE007
SALE0121242,2025-02-16,P2370,3,4032.81,CUST00331,STORE003
SALE0121243,2025-01-09,P1356,4,2146.8,CUST00913,STORE010
SALE0121244,2025-04-07,P1011,3,819.84,CUST00340,STORE010
SALE0121245,2025-06-13,P1557,5,1024.75,CUST00357,STORE007
SALE0121246,2025-05-13,P2080,1,312.88,CUST00375,STORE006
SALE0121247,2025-05-16,P1419,4,4125.56,CUST00974,STORE009
SALE0121248,2025-04-10,P1718,3,3113.58,CUST00182,STORE009
SALE0121249,2025-03-15,P1068,2,545.02,CUST00481,STORE003
SALE0121250,2025-04-25,P1828,1,161.33,CUST00276,STORE001
SALE0121251,2025-01-26,P1961,5,1756.2,CUST00166,STORE009
SALE0121252,2025-05-05,P1378,3,4632.69,CUST00515,STORE009
SALE0121253,2025-02-24,P1910,2,49628.52,CUST00131,STORE001
SALE0121254,2025-01-22,P1244,3,158947.11,CUST00647,STORE004
SALE0121255,2025-01-29,P2363,3,5739.51,CUST00667,STORE008
SALE0121256,2025-03-11,P1163,1,139.14,CUST00597,STORE006
SALE0121257,2025-01-09,P2423,3,619.26,CUST00483,STORE003
SALE0121258,2025-04-04,P1626,1,226.23,CUST00917,STORE003
SALE0121259,2025-03-07,P2489,3,6393.57,CUST00801,STORE007
SALE0121260,2025-01-30,P1279,4,567.32,CUST00868,STORE006
SALE0121261,2025-03-04,P2256,4,6792.28,CUST00135,STORE007
SALE0121262,2025-01-10,P1100,1,531.72,CUST00316,STORE006
SALE0121263,2025-01-02,P1794,4,3126.44,CUST00903,STORE001
SALE0121264,2025-03-24,P2406,5,2166.05,CUST00350,STORE001
SALE0121265,2025-06-20,P1324,2,758.24,CUST00071,STORE004
SALE0121266,2025-06-13,P1785,3,5744.55,CUST00259,STORE001
SALE0121267,2025-02-24,P1142,3,6096.66,CUST00846,STORE004
SALE0121268,2025-02-25,P1159,3,251.73,CUST00780,STORE007
SALE0121269,2025-02-24,P1149,4,211.92,CUST00185,STORE001
SALE0121270,2025-03-31,P2273,3,539.37,CUST00370,STORE003
SALE0121271,2025-01-27,P1776,1,103.42,CUST00904,STORE004
SALE0121272,2025-02-12,P1859,5,21130.0,CUST00084,STORE002
SALE0121273,2025-03-28,P2153,3,131269.26,CUST00520,STORE009
SALE0121274,2025-06-08,P1611,5,2457.75,CUST00360,STORE007
SALE0121275,2025-04-29,P1756,3,2029.17,CUST00332,STORE007
SALE0121276,2025-02-28,P1423,4,5221.4,CUST00937,STORE008
SALE0121277,2025-04-21,P1715,3,621.51,CUST00392,STORE005
SALE0121278,2025-01-05,P1389,3,2110.17,CUST00533,STORE004
SALE0121279,2025-01-07,P1661,4,748.2,CUST00049,STORE001
SALE0121280,2025-02-25,P1283,2,78.02,CUST00462,STORE006
SALE0121281,2025-06-10,P1105,1,64.24,CUST00169,STORE004
SALE0121282,2025-06-19,P1375,5,17150.95,CUST00755,STORE001
SALE0121283,2025-03-26,P2003,1,1547.89,CUST00973,STORE009
SALE0121284,2025-04-14,P1565,4,5198.4,CUST00696,STORE005
SALE0121285,2025-06-27,P1890,4,475.8,CUST00216,STORE005
SALE0121286,2025-05-05,P1102,5,15423.35,CUST00994,STORE001
SALE0121287,2025-06-21,P1213,4,1880.12,CUST00728,STORE006
SALE0121288,2025-03-28,P1550,4,4655.28,CUST00744,STORE004
SALE0121289,2025-05-17,P1261,2,3069.98,CUST00973,STORE002
SALE0121290,2025-02-09,P1767,3,1194.54,CUST00559,STORE001
SALE0121291,2025-06-10,P1452,1,1575.53,CUST00401,STORE008
SALE0121292,2025-05-13,P2448,2,720.0,CUST00030,STORE010
SALE0121293,2025-01-03,P1243,2,40233.8,CUST00032,STORE005
SALE0121294,2025-02-20,P2397,1,1877.44,CUST00597,STORE009
SALE0121295,2025-04-02,P1060,5,6086.7,CUST00022,STORE005
SALE0121296,2025-01-31,P1518,2,2038.68,CUST00295,STORE010
SALE0121297,2025-03-16,P1170,4,675.76,CUST00773,STORE002
SALE0121298,2025-01-10,P1643,2,1025.08,CUST00548,STORE007
SALE0121299,2025-04-14,P2246,4,5754.16,CUST00881,STORE003
SALE0121300,2025-02-04,P1446,2,224411.36,CUST00372,STORE010
SALE0121301,2025-06-13,P1333,4,756.4,CUST00692,STORE001
SALE0121302,2025-04-01,P1230,2,2726.12,CUST00242,STORE008
SALE0121303,2025-03-17,P2023,1,3869.42,CUST00325,STORE008
SALE0121304,2025-03-15,P1702,2,2500.88,CUST00406,STORE006
SALE0121305,2025-06-10,P1904,3,2387.91,CUST00995,STORE005
SALE0121306,2025-05-14,P2151,2,156.0,CUST00223,STORE001
SALE0121307,2025-03-31,P1051,2,764.82,CUST00576,STORE001
SALE0121308,2025-06-18,P1764,4,626.8,CUST00859,STORE001
SALE0121309,2025-01-20,P1261,3,4604.97,CUST00004,STORE005
SALE0121310,2025-05-12,P1464,2,1061.88,CUST00589,STORE005
SALE0121311,2025-03-19,P1922,4,4241.16,CUST00269,STORE006
SALE0121312,2025-04-12,P1706,1,600.89,CUST00973,STORE003
SALE0121313,2025-02-17,P2482,3,2770.26,CUST00999,STORE008
SALE0121314,2025-06-20,P1091,5,5156.95,CUST00706,STORE005
SALE0121315,2025-04-18,P1492,2,2413.68,CUST00176,STORE009
SALE0121316,2025-03-29,P2443,5,937.55,CUST00925,STORE009
SALE0121317,2025-01-06,P1270,5,5565.05,CUST00903,STORE003
SALE0121318,2025-01-19,P1680,4,12497.76,CUST00827,STORE004
SALE0121319,2025-05-25,P2073,3,27512.73,CUST00818,STORE001
SALE0121320,2025-03-24,P1255,5,581.05,CUST00586,STORE010
SALE0121321,2025-01-15,P1726,1,758.41,CUST00568,STORE005
SALE0121322,2025-02-15,P2452,4,904.4,CUST00516,STORE001
SALE0121323,2025-01-12,P1221,1,1962.21,CUST00174,STORE007
SALE0121324,2025-01-26,P1724,4,1457.92,CUST00567,STORE006
SALE0121325,2025-01-06,P2467,1,42.52,CUST00116,STORE009
SALE0121326,2025-04-10,P1275,5,4287.35,CUST00861,STORE008
SALE0121327,2025-01-14,P1408,2,197.54,CUST00470,STORE007
SALE0121328,2025-04-15,P1827,3,3498.66,CUST00395,STORE003
SALE0121329,2025-05-20,P1020,5,1797.1,CUST00126,STORE007
SALE0121330,2025-02-01,P2285,2,3943.04,CUST00429,STORE004
SALE0121331,2025-05-19,P2194,4,1383.36,CUST00333,STORE001
SALE0121332,2025-03-17,P1777,5,293.0,CUST00649,STORE008
SALE0121333,2025-01-03,P1672,2,1014.1,CUST00222,STORE009
SALE0121334,2025-02-17,P1636,5,5909.35,CUST00201,STORE004
SALE0121335,2025-02-18,P1046,2,756.06,CUST00569,STORE002
SALE0121336,2025-01-30,P2394,4,4449.2,CUST00696,STORE002
SALE0121337,2025-05-15,P2230,2,149670.9,CUST00897,STORE009
SALE0121338,2025-04-15,P1978,2,34378.5,CUST00776,STORE008
SALE0121339,2025-03-26,P1414,2,948.6,CUST00884,STORE005
SALE0121340,2025-04-17,P2062,5,52766.85,CUST00811,STORE008
SALE0121341,2025-03-11,P1816,2,7213.08,CUST00891,STORE005
SALE0121342,2025-04-20,P1614,5,4000.65,CUST00440,STORE004
SALE0121343,2025-01-13,P1022,2,2002.82,CUST00596,STORE004
SALE0121344,2025-06-16,P1943,1,335.89,CUST00119,STORE006
SALE0121345,2025-05-03,P1469,5,290.35,CUST00859,STORE008
SALE0121346,2025-06-01,P1113,2,91.2,CUST00992,STORE004
SALE0121347,2025-04-21,P2158,5,380274.15,CUST00335,STORE010
SALE0121348,2025-01-16,P1680,5,15622.2,CUST00724,STORE001
SALE0121349,2025-01-03,P1819,4,2502.92,CUST00984,STORE010
SALE0121350,2025-02-18,P1996,3,736.77,CUST00593,STORE006
SALE0121351,2025-02-12,P1964,1,1066.09,CUST00434,STORE002
SALE0121352,2025-04-18,P1333,5,945.5,CUST00737,STORE005
SALE0121353,2025-02-07,P1960,4,876.16,CUST00986,STORE001
SALE0121354,2025-05-17,P2229,4,1221.32,CUST00803,STORE004
SALE0121355,2025-03-08,P2436,3,2514.0,CUST00661,STORE003
SALE0121356,2025-03-12,P1117,1,1379.6,CUST00609,STORE010
SALE0121357,2025-04-09,P2156,5,154.1,CUST00271,STORE005
SALE0121358,2025-01-05,P1806,2,1254.32,CUST00265,STORE008
SALE0121359,2025-02-03,P1392,2,769.74,CUST00728,STORE003
SALE0121360,2025-03-25,P2090,2,501.32,CUST00055,STORE003
SALE0121361,2025-04-07,P2220,1,62.43,CUST00334,STORE007
SALE0121362,2025-06-15,P1402,2,110074.02,CUST00082,STORE010
SALE0121363,2025-03-04,P1900,4,9571.56,CUST00361,STORE010
SALE0121364,2025-02-06,P1709,5,521701.2,CUST00898,STORE005
SALE0121365,2025-02-01,P1485,3,1535.88,CUST00571,STORE001
SALE0121366,2025-06-10,P1965,2,1412.14,CUST00512,STORE003
SALE0121367,2025-04-22,P1143,4,3349.16,CUST00077,STORE003
SALE0121368,2025-04-24,P1606,1,396.88,CUST00537,STORE002
SALE0121369,2025-05-24,P1222,2,1579.02,CUST00338,STORE002
SALE0121370,2025-06-24,P1138,1,426.2,CUST00731,STORE002
SALE0121371,2025-06-26,P1452,4,6302.12,CUST00043,STORE003
SALE0121372,2025-03-23,P1789,1,394.42,CUST00458,STORE010
SALE0121373,2025-05-25,P1505,5,343.05,CUST00285,STORE002
SALE0121374,2025-03-06,P1851,5,790.85,CUST00550,STORE008
SALE0121375,2025-03-28,P2005,4,1171.96,CUST00352,STORE005
SALE0121376,2025-05-11,P1966,1,99.88,CUST00447,STORE008
SALE0121377,2025-01-11,P1406,2,1434.08,CUST00017,STORE009
SALE0121378,2025-01-04,P1693,5,3515.8,CUST00283,STORE002
SALE0121379,2025-03-16,P2349,3,676.08,CUST00674,STORE001
SALE0121380,2025-03-02,P1554,1,772.78,CUST00653,STORE002
SALE0121381,2025-04-24,P2449,5,1831.45,CUST00906,STORE008
SALE0121382,2025-03-08,P2232,4,411.56,CUST00777,STORE007
SALE0121383,2025-02-22,P2385,2,384.08,CUST00767,STORE009
SALE0121384,2025-06-21,P1998,1,415.6,CUST00819,STORE004
SALE0121385,2025-02-05,P1618,2,540.54,CUST00678,STORE008
SALE0121386,2025-04-20,P1913,2,747.34,CUST00982,STORE010
SALE0121387,2025-06-14,P2434,2,6405.56,CUST00980,STORE004
SALE0121388,2025-01-13,P1390,5,1056.45,CUST00776,STORE003
SALE0121389,2025-04-29,P1600,3,2275.26,CUST00530,STORE001
SALE0121390,2025-04-17,P1113,1,45.6,CUST00787,STORE006
SALE0121391,2025-01-07,P1071,2,1384.26,CUST00763,STORE009
SALE0121392,2025-06-04,P1163,4,556.56,CUST00157,STORE005
SALE0121393,2025-01-04,P1489,4,13267.04,CUST00975,STORE007
SALE0121394,2025-03-31,P2414,1,671.68,CUST00841,STORE006
SALE0121395,2025-02-28,P1863,4,3484.04,CUST00182,STORE002
SALE0121396,2025-06-23,P2039,4,2044.72,CUST00241,STORE004
SALE0121397,2025-02-07,P2442,5,3527.55,CUST00288,STORE005
SALE0121398,2025-06-05,P1370,5,1939.55,CUST00397,STORE010
SALE0121399,2025-05-02,P1601,4,1042.92,CUST00999,STORE008
SALE0121400,2025-06-28,P2053,3,16936.11,CUST00275,STORE010
SALE0121401,2025-01-28,P1764,3,470.1,CUST00695,STORE004
SALE0121402,2025-04-12,P1923,4,176694.88,CUST00288,STORE007
SALE0121403,2025-01-18,P1810,2,2115.5,CUST00800,STORE005
SALE0121404,2025-04-01,P1259,4,589.28,CUST00070,STORE002
SALE0121405,2025-05-24,P2276,2,2747.9,CUST00331,STORE007
SALE0121406,2025-05-28,P1183,4,2818.68,CUST00383,STORE007
SALE0121407,2025-05-15,P2377,2,787.46,CUST00118,STORE004
SALE0121408,2025-01-31,P1720,1,63.03,CUST00808,STORE008
SALE0121409,2025-02-01,P1968,3,2595.36,CUST00912,STORE007
SALE0121410,2025-05-16,P2085,2,888.28,CUST00375,STORE006
SALE0121411,2025-02-14,P1039,2,1117.96,CUST00269,STORE001
SALE0121412,2025-06-28,P1207,5,218320.95,CUST00905,STORE010
SALE0121413,2025-05-26,P1512,3,8364.12,CUST00217,STORE007
SALE0121414,2025-05-04,P1070,4,3037.8,CUST00047,STORE004
SALE0121415,2025-04-17,P1458,1,622.77,CUST00247,STORE008
SALE0121416,2025-01-26,P1143,2,1674.58,CUST00128,STORE006
SALE0121417,2025-03-30,P1488,4,2343.88,CUST00091,STORE005
SALE0121418,2025-05-17,P1373,5,1341.85,CUST00469,STORE006
SALE0121419,2025-05-29,P2328,2,2470.78,CUST00155,STORE010
SALE0121420,2025-02-02,P1747,5,78954.0,CUST00312,STORE001
SALE0121421,2025-06-16,P2219,1,563.99,CUST00309,STORE001
SALE0121422,2025-02-03,P2029,4,1318.52,CUST00130,STORE002
SALE0121423,2025-01-02,P1004,1,212.45,CUST00360,STORE002
SALE0121424,2025-02-22,P1940,3,3857.7,CUST00567,STORE004
SALE0121425,2025-02-10,P1156,2,198.48,CUST00318,STORE004
SALE0121426,2025-02-18,P1992,4,553.8,CUST00953,STORE009
SALE0121427,2025-05-12,P1758,5,311.1,CUST00923,STORE007
SALE0121428,2025-02-19,P1978,2,34378.5,CUST00098,STORE004
SALE0121429,2025-06-14,P1148,3,5396.49,CUST00651,STORE005
SALE0121430,2025-06-01,P2054,4,2160.4,CUST00192,STORE007
SALE0121431,2025-06-08,P1607,2,3177.78,CUST00400,STORE009
SALE0121432,2025-02-03,P2057,1,1005.27,CUST00931,STORE002
SALE0121433,2025-02-08,P2392,4,3689.6,CUST00140,STORE008
SALE0121434,2025-02-06,P1522,5,4411.95,CUST00412,STORE008
SALE0121435,2025-05-23,P2139,4,192.32,CUST00931,STORE003
SALE0121436,2025-03-07,P2233,1,3200.06,CUST00188,STORE007
SALE0121437,2025-01-20,P1771,2,4810.7,CUST00469,STORE005
SALE0121438,2025-02-27,P1754,3,2763.15,CUST00126,STORE003
SALE0121439,2025-06-16,P1403,5,1923.75,CUST00175,STORE009
SALE0121440,2025-05-04,P1723,1,89.34,CUST00338,STORE005
SALE0121441,2025-05-30,P2189,2,2657.46,CUST00712,STORE002
SALE0121442,2025-01-12,P2118,4,600.12,CUST00061,STORE008
SALE0121443,2025-05-02,P2408,5,549.1,CUST00267,STORE003
SALE0121444,2025-04-21,P1041,3,2274.3,CUST00082,STORE007
SALE0121445,2025-04-21,P1708,4,8251.08,CUST00459,STORE002
SALE0121446,2025-06-29,P1971,1,57162.14,CUST00538,STORE006
SALE0121447,2025-03-24,P2490,1,23086.35,CUST00541,STORE002
SALE0121448,2025-01-14,P1481,2,2631.1,CUST00882,STORE005
SALE0121449,2025-05-12,P1635,3,10460.64,CUST00294,STORE010
SALE0121450,2025-06-22,P2256,1,1698.07,CUST00205,STORE005
SALE0121451,2025-03-01,P1182,2,338.54,CUST00035,STORE001
SALE0121452,2025-05-13,P2335,4,812.88,CUST00092,STORE010
SALE0121453,2025-03-01,P1204,5,6342.1,CUST00973,STORE007
SALE0121454,2025-02-12,P1019,1,568.18,CUST00338,STORE001
SALE0121455,2025-05-02,P2172,4,6816.68,CUST00163,STORE008
SALE0121456,2025-01-06,P2079,4,7365.36,CUST00154,STORE002
SALE0121457,2025-04-14,P1067,2,22225.96,CUST00166,STORE004
SALE0121458,2025-06-19,P1620,3,1967.97,CUST00032,STORE005
SALE0121459,2025-06-03,P1793,5,10231.0,CUST00602,STORE008
SALE0121460,2025-06-24,P1864,5,2275.95,CUST00609,STORE009
SALE0121461,2025-01-25,P1770,4,552.96,CUST00740,STORE001
SALE0121462,2025-05-13,P1451,4,386.76,CUST00063,STORE010
SALE0121463,2025-02-17,P1421,3,50994.33,CUST00200,STORE001
SALE0121464,2025-05-19,P2273,1,179.79,CUST00003,STORE002
SALE0121465,2025-02-22,P1535,5,2191.55,CUST00780,STORE002
SALE0121466,2025-05-01,P1065,3,261556.47,CUST00148,STORE005
SALE0121467,2025-01-01,P1294,3,4125.87,CUST00019,STORE006
SALE0121468,2025-02-15,P1190,5,992.6,CUST00404,STORE009
SALE0121469,2025-06-21,P1791,3,1970.94,CUST00648,STORE002
SALE0121470,2025-06-27,P1514,5,765.4,CUST00475,STORE003
SALE0121471,2025-06-27,P2326,1,2175.17,CUST00112,STORE004
SALE0121472,2025-01-18,P1507,4,665.68,CUST00914,STORE007
SALE0121473,2025-03-08,P1718,4,4151.44,CUST00130,STORE008
SALE0121474,2025-03-11,P1099,4,8542.36,CUST00637,STORE009
SALE0121475,2025-04-18,P2221,4,280.12,CUST00417,STORE004
SALE0121476,2025-05-16,P1954,1,174.44,CUST00331,STORE008
SALE0121477,2025-03-30,P1689,4,7224.28,CUST00143,STORE010
SALE0121478,2025-01-26,P1628,1,720.58,CUST00015,STORE005
SALE0121479,2025-03-02,P1057,4,4203.84,CUST00785,STORE005
SALE0121480,2025-02-06,P1148,1,1798.83,CUST00137,STORE005
SALE0121481,2025-06-18,P2188,2,271.1,CUST00623,STORE005
SALE0121482,2025-01-07,P1770,1,138.24,CUST00610,STORE002
SALE0121483,2025-04-22,P1922,4,4241.16,CUST00942,STORE007
SALE0121484,2025-02-08,P1685,1,287.32,CUST00865,STORE004
SALE0121485,2025-06-04,P1927,5,407.4,CUST00862,STORE001
SALE0121486,2025-02-16,P2027,3,1645.29,CUST00821,STORE007
SALE0121487,2025-01-13,P1557,3,614.85,CUST00474,STORE002
SALE0121488,2025-04-26,P1602,3,2969.67,CUST00344,STORE010
SALE0121489,2025-06-09,P1709,1,104340.24,CUST00685,STORE005
SALE0121490,2025-02-14,P2339,3,3318.57,CUST00857,STORE002
SALE0121491,2025-02-13,P2312,3,194894.73,CUST00897,STORE008
SALE0121492,2025-01-18,P2228,5,5531.7,CUST00940,STORE007
SALE0121493,2025-04-27,P1922,4,4241.16,CUST00586,STORE008
SALE0121494,2025-05-16,P1427,3,302.34,CUST00277,STORE001
SALE0121495,2025-01-08,P1585,5,159.65,CUST00025,STORE005
SALE0121496,2025-04-23,P2324,4,688.32,CUST00670,STORE005
SALE0121497,2025-06-18,P2000,4,1672.2,CUST00112,STORE001
SALE0121498,2025-04-26,P1958,3,577.86,CUST00459,STORE004
SALE0121499,2025-02-12,P2308,1,107.47,CUST00611,STORE010
SALE0121500,2025-04-06,P1117,2,2759.2,CUST00902,STORE005
SALE0121501,2025-04-02,P2211,5,3303.5,CUST00888,STORE006
SALE0121502,2025-06-21,P1409,4,6514.2,CUST00910,STORE008
SALE0121503,2025-02-03,P1602,2,1979.78,CUST00076,STORE007
SALE0121504,2025-06-04,P1234,3,998.4,CUST00575,STORE008
SALE0121505,2025-02-09,P2488,1,943.32,CUST00511,STORE008
SALE0121506,2025-04-30,P1343,2,310.16,CUST00468,STORE008
SALE0121507,2025-06-03,P1772,4,7515.4,CUST00753,STORE003
SALE0121508,2025-05-30,P2186,4,213.32,CUST00405,STORE006
SALE0121509,2025-01-30,P1912,5,291.3,CUST00553,STORE010
SALE0121510,2025-06-03,P2121,5,2105.0,CUST00065,STORE001
SALE0121511,2025-05-27,P2472,5,1596.5,CUST00054,STORE001
SALE0121512,2025-02-18,P2322,3,1130.79,CUST00656,STORE007
SALE0121513,2025-01-26,P2165,4,1902.28,CUST00020,STORE001
SALE0121514,2025-06-19,P1829,1,936.1,CUST00323,STORE009
SALE0121515,2025-04-06,P2261,3,1149.18,CUST00625,STORE007
SALE0121516,2025-06-19,P2304,1,24753.17,CUST00788,STORE008
SALE0121517,2025-04-25,P1128,5,534.3,CUST00779,STORE003
SALE0121518,2025-02-13,P1515,3,1026.21,CUST00481,STORE005
SALE0121519,2025-01-25,P1920,2,2043.86,CUST00190,STORE004
SALE0121520,2025-04-15,P2262,1,506.93,CUST00427,STORE007
SALE0121521,2025-06-17,P2303,3,182666.04,CUST00289,STORE010
SALE0121522,2025-04-17,P1052,5,3790.05,CUST00874,STORE010
SALE0121523,2025-04-19,P2220,1,62.43,CUST00018,STORE002
SALE0121524,2025-03-31,P1200,5,1526.95,CUST00252,STORE008
SALE0121525,2025-06-03,P1141,2,4795.28,CUST00995,STORE007
SALE0121526,2025-01-23,P1814,5,7361.05,CUST00377,STORE008
SALE0121527,2025-04-16,P1033,2,1341.16,CUST00669,STORE009
SALE0121528,2025-05-08,P1805,3,186015.78,CUST00065,STORE002
SALE0121529,2025-03-24,P2001,2,544.68,CUST00221,STORE005
SALE0121530,2025-02-12,P1207,2,87328.38,CUST00299,STORE009
SALE0121531,2025-02-08,P1182,3,507.81,CUST00861,STORE008
SALE0121532,2025-06-02,P2195,2,3329.6,CUST00487,STORE010
SALE0121533,2025-05-01,P1579,3,1325.25,CUST00339,STORE007
SALE0121534,2025-05-28,P2169,2,822.7,CUST00944,STORE002
SALE0121535,2025-04-26,P1383,3,219397.23,CUST00460,STORE007
SALE0121536,2025-04-06,P1962,2,735.06,CUST00463,STORE007
SALE0121537,2025-01-16,P2171,5,3467.4,CUST00776,STORE001
SALE0121538,2025-02-20,P2246,1,1438.54,CUST00724,STORE009
SALE0121539,2025-03-01,P1989,4,13608.4,CUST00199,STORE009
SALE0121540,2025-01-23,P2397,4,7509.76,CUST00106,STORE004
SALE0121541,2025-02-24,P2196,4,3230.12,CUST00373,STORE001
SALE0121542,2025-01-25,P2149,2,897.84,CUST00824,STORE002
SALE0121543,2025-05-23,P1180,4,1217.36,CUST00675,STORE009
SALE0121544,2025-03-11,P1693,4,2812.64,CUST00520,STORE008
SALE0121545,2025-05-19,P1043,1,852.82,CUST00719,STORE007
SALE0121546,2025-01-03,P1777,4,234.4,CUST00129,STORE008
SALE0121547,2025-01-24,P1420,3,285.24,CUST00030,STORE006
SALE0121548,2025-03-27,P1312,2,607.84,CUST00974,STORE008
SALE0121549,2025-01-25,P1513,2,230.88,CUST00467,STORE004
SALE0121550,2025-06-23,P2464,1,307.64,CUST00158,STORE002
SALE0121551,2025-01-29,P1205,2,111010.44,CUST00130,STORE008
SALE0121552,2025-05-13,P2499,4,7916.36,CUST00431,STORE006
SALE0121553,2025-06-21,P1875,4,13579.76,CUST00585,STORE006
SALE0121554,2025-05-06,P1105,5,321.2,CUST00090,STORE009
SALE0121555,2025-05-14,P1366,4,585.44,CUST00275,STORE008
SALE0121556,2025-03-12,P1270,5,5565.05,CUST00275,STORE007
SALE0121557,2025-01-04,P1131,2,72723.16,CUST00585,STORE010
SALE0121558,2025-06-16,P1643,4,2050.16,CUST00025,STORE003
SALE0121559,2025-02-22,P1219,4,524.16,CUST00304,STORE006
SALE0121560,2025-02-15,P2165,1,475.57,CUST00901,STORE003
SALE0121561,2025-05-05,P1198,4,2957.36,CUST00175,STORE007
SALE0121562,2025-05-08,P1624,3,729.78,CUST00885,STORE008
SALE0121563,2025-04-19,P1258,5,10860.75,CUST00322,STORE005
SALE0121564,2025-01-11,P1496,3,1065.81,CUST00465,STORE002
SALE0121565,2025-02-10,P1630,1,69474.18,CUST00818,STORE010
SALE0121566,2025-04-07,P1704,3,178948.8,CUST00611,STORE001
SALE0121567,2025-03-05,P1902,1,137.1,CUST00467,STORE002
SALE0121568,2025-05-29,P2370,3,4032.81,CUST00400,STORE007
SALE0121569,2025-03-28,P1930,2,744.36,CUST00131,STORE005
SALE0121570,2025-05-11,P2062,2,21106.74,CUST00266,STORE010
SALE0121571,2025-02-20,P2389,4,2029.88,CUST00647,STORE008
SALE0121572,2025-06-06,P1868,4,3344.92,CUST00212,STORE007
SALE0121573,2025-01-08,P2054,5,2700.5,CUST00571,STORE001
SALE0121574,2025-06-18,P1149,1,52.98,CUST00216,STORE010
SALE0121575,2025-04-01,P1193,2,2004.7,CUST00558,STORE005
SALE0121576,2025-06-20,P2171,2,1386.96,CUST00603,STORE002
SALE0121577,2025-02-08,P1527,3,2255.37,CUST00543,STORE009
